comment_id,video_id,author,text,published_at,like_count,reply_count,video_title,channel_title,phone_model,parent_id
Ugww_ACK_fS5V56eYfB4AaABAg,pijEZbZemUM,@dmga3617,I like oneplus when it was pure oxygenos,2024-03-11T09:23:39Z,0,0,OnePlus 12 full review,GSMArena Official,OnePlus 12,
UgwDvyLYaY4ciYqpVhN4AaABAg,TQnZBpDTm24,@piotrjodowski2802,Fucking nice kondon,2025-03-11T17:28:49Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgwI7JMbxMhczm5y4JF4AaABAg,TQnZBpDTm24,@regimentPL,Hey guys. Does your oneplus12 make noise like something is lose when you shake it? I'm pretty sure it's the square camera? Normal?   Cheers,2025-02-15T02:19:48Z,2,3,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgwI7JMbxMhczm5y4JF4AaABAg.AEYP3PKhCzCAEYVHWkKA5F,TQnZBpDTm24,@drewlipps,"Mine did, was definitely something in the camera rattling lol either the lens since it does shift a bit for stabilization or something in there wasn’t quite right I think.",2025-02-15T03:14:09Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgwI7JMbxMhczm5y4JF4AaABAg
UgwI7JMbxMhczm5y4JF4AaABAg.AEYP3PKhCzCAEfw6mUzsV6,TQnZBpDTm24,@heetkhunt5277,it's the OIS of the camera i guess,2025-02-18T09:51:17Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgwI7JMbxMhczm5y4JF4AaABAg
UgwI7JMbxMhczm5y4JF4AaABAg.AEYP3PKhCzCAEnRF9rARKn,TQnZBpDTm24,@shanepatrick641,"My Samsung Galaxy S23 Plus does it to, it's normal. The cameras have a little movement to stabilise the image when the phone is moving, or your hands are shaking.",2025-02-21T07:46:44Z,3,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgwI7JMbxMhczm5y4JF4AaABAg
UgxQvtX4jMlPkwjBcFB4AaABAg,TQnZBpDTm24,@aijacha,I'm still using my OnePlus 6 since 2018. but looking for upgrade.. 😏,2025-02-06T21:31:22Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgyXN5qm_Vblq4dOrNV4AaABAg,TQnZBpDTm24,@UrbanNomad883,Using my OnePlus Nord nearly 5 years later. Still going strong with no issues to date.,2025-02-02T15:31:03Z,7,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgyIqg30rurAtPPGpFB4AaABAg,TQnZBpDTm24,@AH62830,Major disagree. My OneNote has been arguably the worst phone ive ever owned and ive gone through almost all of the major companies. Slowest phone I've ever owned with more random bugs than ive ever had on any other phone,2025-02-01T09:38:31Z,1,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgyIqg30rurAtPPGpFB4AaABAg.AE-88WQCgHaAE-d9yitn2Z,TQnZBpDTm24,@drewlipps,Yikes sorry to hear.  Never had or heard anyone have an issue with speed or performance on a oneplus device.  Wonder if it’s just a bad unit.,2025-02-01T14:18:21Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgyIqg30rurAtPPGpFB4AaABAg
Ugx_5AAC0B5NO0ul-D14AaABAg,TQnZBpDTm24,@zabianjones2614,How did you get that app carousel on your OnePlus,2025-01-31T14:40:48Z,2,2,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugx_5AAC0B5NO0ul-D14AaABAg.ADy5wbVP6kLADyJdSbYMCE,TQnZBpDTm24,@drewlipps,When holding down the home screen to edit the wallpaper etc. there's an option to customize the icon animations.,2025-01-31T16:40:32Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugx_5AAC0B5NO0ul-D14AaABAg
Ugx_5AAC0B5NO0ul-D14AaABAg.ADy5wbVP6kLADz25MS8RgB,TQnZBpDTm24,@zabianjones2614,@drewlipps  awesome thank you,2025-01-31T23:26:26Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugx_5AAC0B5NO0ul-D14AaABAg
UgwB0yPAVeM_VeGstJN4AaABAg,TQnZBpDTm24,@DonMas-car-pone,Wich phone case you use?,2025-01-25T02:33:16Z,2,2,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgwB0yPAVeM_VeGstJN4AaABAg.ADhLuftsoncADj7LouD-nn,TQnZBpDTm24,@drewlipps,"imported oneplus 12 case from China.  However, I usually go without a case.",2025-01-25T19:04:31Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgwB0yPAVeM_VeGstJN4AaABAg
UgwB0yPAVeM_VeGstJN4AaABAg.ADhLuftsoncADjit2m5ppe,TQnZBpDTm24,@DonMas-car-pone,Fair enough,2025-01-26T00:41:14Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgwB0yPAVeM_VeGstJN4AaABAg
UgxvgKkRPxNNjHd-qTd4AaABAg,TQnZBpDTm24,@WHITEPERSUAS1ON,How is the screen strength? Any scratches? Really impressed with the S24u screen with no scratches after a year,2025-01-24T15:51:20Z,2,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgxvgKkRPxNNjHd-qTd4AaABAg.ADgCS0jZb9SADgE-oRDnUQ,TQnZBpDTm24,@drewlipps,"Surprisingly the display has held up very nicely, overall build has also.  While I love the case from the video, I went caseless majority of the time I used this.  Dropping a handful of times etc. still no damage.",2025-01-24T16:04:57Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgxvgKkRPxNNjHd-qTd4AaABAg
UgwxvM0yyRWzy5lhZ_t4AaABAg,TQnZBpDTm24,@MonsterSquad402,"On the home screen, when you swiped the icons how'd you get that cool icon animation?",2025-01-24T03:47:11Z,1,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgwxvM0yyRWzy5lhZ_t4AaABAg.ADeu_EHW2KAADfd9e-H2Qc,TQnZBpDTm24,@drewlipps,"OnePlus customization option.  When holding down the home screen like if you were to edit the wallpaper, there's an option to change icon animations and there's a handful of animations to chose from.",2025-01-24T10:34:15Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgwxvM0yyRWzy5lhZ_t4AaABAg
UgycKwRL5bMYihpSVFJ4AaABAg,TQnZBpDTm24,@dayanarao9514,"Hi, I'm still using the 6T (if I'm not mistaken) since 2018, it's time for an upgrade. Not sure which one seeing I'm way behind😂. Any suggestions? Thanks for the videos,  great information 👍🏽",2025-01-23T20:40:52Z,2,2,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgycKwRL5bMYihpSVFJ4AaABAg.ADe8mmcIZxeADeYPPWdgnu,TQnZBpDTm24,@drewlipps,"Thanks for watching!  Appreciate it!  The 6T is still such a great phone haha I miss mine, especially the thunder purple model!  The OnePlus 13 is probably the better upgrade now.  It's a great phone and a lot of improvements from the 6T.",2025-01-24T00:24:44Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgycKwRL5bMYihpSVFJ4AaABAg
UgycKwRL5bMYihpSVFJ4AaABAg.ADe8mmcIZxeADgw_ZtIwYA,TQnZBpDTm24,@dayanarao9514,"@drewlipps  Thanks for the suggestion. I'll consider it, not sure the call recording option is available since the new ones came out. To be continued 👍🏽",2025-01-24T22:43:11Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgycKwRL5bMYihpSVFJ4AaABAg
Ugz3OwIjqFLbWyNQdax4AaABAg,TQnZBpDTm24,@IamJay02,I got one of these coming pretty soon. Still on my laggy oneplus 10t lol.,2025-01-14T20:55:40Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugxb087QWk-_uBEJOO54AaABAg,TQnZBpDTm24,@Dddd-rf5tu,Where can we get that background wallpaper?,2025-01-07T13:10:43Z,1,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugxb087QWk-_uBEJOO54AaABAg.AD-8Yj5ySJdAD-IsHIZil9,TQnZBpDTm24,@drewlipps,OnePlus stock wallpaper,2025-01-07T14:40:55Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugxb087QWk-_uBEJOO54AaABAg
Ugxb4WVJbZr6i7U0KXV4AaABAg,TQnZBpDTm24,@BocilJalan2,"Great Job Brother

Very Happy to watch this video using my OP12 with 1 tb of memory & 24gb of RAM . I'll keep for next 2/3 years ❤❤",2025-01-02T13:11:30Z,2,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugxb4WVJbZr6i7U0KXV4AaABAg.ACnGf71nzAPACnGv7o-OAY,TQnZBpDTm24,@drewlipps,Thanks much appreciated 🙏🏼 👊🏼,2025-01-02T13:13:41Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugxb4WVJbZr6i7U0KXV4AaABAg
UgxUYMt2fxo_hh4qmLd4AaABAg,TQnZBpDTm24,@passivevii4052,I want the 13 because elite but 12 looks good,2024-12-31T10:23:00Z,3,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugx72HgZ4uBxmvnBqZF4AaABAg,TQnZBpDTm24,@ahmedog219,"I am using OnePlus 7t pro McLaren Edition and I got to say - The best handset I have ever used in my entire life. I'm thinking of buying OnePlus 12, but I need your advice on which phone I should get? Is it Xiaomi 14 or OnePlus 12? Thanks.",2024-12-28T00:25:16Z,1,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugx72HgZ4uBxmvnBqZF4AaABAg.AC_1-dmQF37AC_3BAK-hmu,TQnZBpDTm24,@drewlipps,Dang that's hard.  I wish we got more Xioami phones in the US.  Id go with that if you can get a global model (if in US),2024-12-28T00:44:19Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugx72HgZ4uBxmvnBqZF4AaABAg
UgzPeJMZhJtgSlwLzch4AaABAg,TQnZBpDTm24,@TheMwowner1,"how does oneplus compare to xiaomi phones? Been trying to find a android phone manufacturer that has a friendly user warranty for people here in the States, sadly xiaomi does not fall into that category, and unfortunately i CANNOT STAND Samsung Galaxy, or anything of the likes from Samsung. Also its very difficult to find a decent high quality phone that is roughly 6.3 inches in diameter. Google pixel 9 pro is an option but i dont think you can qualify it high quality phone when it performance specs are in the mid range area's compared to their competitors. Although Google pixel does have a USA friendly warrenty as well as extended warranty plans. Almost all other top tier android phones are not so USA friendly when it comes to warranty, as well as all of the phones are in the 6.7 to 6.8 inches in diameter range. Honestly this is really frustrating finding a phone that fits my needs. Might just have to go with Pixel 9 since it is the only other android competitor that offers a 6.3inch diameter phone compared to xiaomi. When hauwei phones were de-andriodified by google, that was a real sad day for people like me that owned android phones. Huawei hands down made the best android phones.",2024-12-24T00:23:14Z,1,3,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgzPeJMZhJtgSlwLzch4AaABAg.ACPiaKBVigpACPs70oCunF,TQnZBpDTm24,@drewlipps,"Unfortunately OnePlus doesn't have the best track record for customer service and long term support.  In the US it sucks we can't get Xiaomi, Huawei, etc.. we're basically stuck with Google Pixel, Samsung, OnePlus, Nothing, Motorola, and that's about it.  The Google Pixel 9 Pro is solid, (review for that dropping tomorrow, spoiler), but they also don't have great customer service.  They are pretty rough to work with honestly if you need to reach out to them.  It's just crazy no one is close to Apples AppleCare level of support on the android side which is why I think so many go with iPhone in the US.  They make it super easy to get support when needed.",2024-12-24T01:46:29Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgzPeJMZhJtgSlwLzch4AaABAg
UgzPeJMZhJtgSlwLzch4AaABAg.ACPiaKBVigpACPsC6HMCSP,TQnZBpDTm24,@drewlipps,"I miss Huawei, LG, HTC, etc.. just sucks where we're at now with phones in the US",2024-12-24T01:47:11Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgzPeJMZhJtgSlwLzch4AaABAg
UgzPeJMZhJtgSlwLzch4AaABAg.ACPiaKBVigpACWw4OIcH-W,TQnZBpDTm24,@amybookham,"I've had one or two of each previously. OnePlus has better UI and a less glitchy experience. Xiaomi has good specs and performs well but I found the phone only lasted about 2 years, and I believe it was a flagship (I'd like to say it was 8T possibly but can't fully remember). Technically it was still useable but the battery had degraded a lot, it just didn't last as long as I needed it to. I would say camera setup was very good and performance was very good but it then got pretty slow after a couple of years. I had a OnePlus flagship phone ages ago my dad gave to me as he'd only used it for a year before buying a new one, I think that lasted 3 years before I wanted to replace it, mainly because it slowed down, and the battery degraded a little (but not as bad as Xiaomi). My current phone is OnePlus Nord 2T and it was good for a while, but after 2 years started slowing down. 6 months later and I'm trying to wait as long as I can to replace it but my phone is getting so slow (possibly the latest Oxygen OS update caused this?). Battery is still good enough and gaming performance is still good. I've heard newer OnePlus phones have a lot more bloatware now. I think OnePlus is better overall and offers more consistent quality.  But by buying a Chinese brand, you're sacrificing the life of the device. whilst the specs are good on paper, they obviously had to cut corners to keep the price lower such as more glitchy UI (OnePlus is not bad for this), a lot of bloatware, and for most Chinese brands the battery degrades pretty badly.  I've had Huawei and Honor phones before and I did get them to last for about 3 years (ideal amount of time for me), they UI was pretty smooth and bloatware wasn't that bad, but this was about a decade ago so it's probably much worse now. I think battery degradation was again the biggest issue I had, surprisingly the performance was pretty consistent the whole 3 years I used these phones.

If you are short on money and want good performance for like 2 years, and if you could then save up for something better, Chinese brands are good for this. Otherwise, go for a better known brand for a more consistent experience and if you want the phone to last longer. Flagship phones tend to last a few years longer but obviously they can be really expensive now. I've heard both Apple and Samsung intentionally slow older phones down with updates (at least like 5 years old) in incremental amounts to encourage you to buy a new phone. I'm assuming other brands do this too but it's just something to be aware of.

Tbh I'm planning on getting Nothing Phone 2A Plus or Nothing Phone 2 next if it has a big enough sale. Just for the lack of bloatware and in the hopes that their phones actually last a good 3 years. The specs aren't the best for a mid range phone but I'm just desperate to have a phone that isn't rubbish after just a couple of years. Apparently it's made of a lot of recycled materials too",2024-12-26T19:35:46Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgzPeJMZhJtgSlwLzch4AaABAg
UgziJ1lBCJMLBUevtuN4AaABAg,TQnZBpDTm24,@Cubano2031,"The Motorola Edge plus 2023  is cheaper right now and better.... and it have Readyfor,Pixel screening calls natively,chop gestures!",2024-12-18T20:36:38Z,2,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgziJ1lBCJMLBUevtuN4AaABAg.ACCRgEi_XbdAEdV6YOB1EP,TQnZBpDTm24,@jekmr84,@@Cubano2031 I have the edge but miss my one plus and am not a fan of Motorola. Going back to one plus but idk if I should go to 12 or 13.,2025-02-17T11:08:06Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgziJ1lBCJMLBUevtuN4AaABAg
UgwY14LwNpV8EMlHyu14AaABAg,TQnZBpDTm24,@David-x5y2u,I got the the OnePlus 12r and its really good phone compared to my s24 ultra its really fast,2024-12-17T03:28:31Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgzOOYlz9kLwnVrD73N4AaABAg,TQnZBpDTm24,@dcossi1,"Got this in the UK , with the case you have . I upgraded from the oneplus 6 . 
I am having app issues , even after the recent update . I cannot even get a JBL app to work on it , despite getting plenty of help from jbl , sadly oneplus say my phone may not be compatible . 
I pointed out ,i paid the equivalent of $1000  , yet the app works fine on a basic samsung model , my brothers. 
other than the cameras , my 6 worked just as well .",2024-12-15T22:51:59Z,1,2,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgzOOYlz9kLwnVrD73N4AaABAg.AC4xmxxvEUkACVxs0A_-wt,TQnZBpDTm24,@ShardstapoRotmg,I use the JBL apps on my one plus 12 often.,2024-12-26T10:32:10Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgzOOYlz9kLwnVrD73N4AaABAg
UgzOOYlz9kLwnVrD73N4AaABAg.AC4xmxxvEUkACW2k0OC8ss,TQnZBpDTm24,@dcossi1,@@ShardstapoRotmg still not working after another update.,2024-12-26T11:23:30Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgzOOYlz9kLwnVrD73N4AaABAg
UgxJXk1MHdaWvd_a_ZB4AaABAg,TQnZBpDTm24,@dopegeo,oneplus 12 equals 13,2024-12-15T04:50:45Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgwEJJ3QX1-79Wcvv4l4AaABAg,TQnZBpDTm24,@pashaf1488,Best phone I've ever had,2024-12-14T14:48:28Z,3,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgxQMNXk4wBx9gJNEiR4AaABAg,TQnZBpDTm24,@gaganjotvirk1227,Do you wanna sell your OnePlus 12,2024-12-14T00:48:36Z,1,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgxQMNXk4wBx9gJNEiR4AaABAg.AC00YMM7b64AC01_mHD4as,TQnZBpDTm24,@drewlipps,No thanks,2024-12-14T00:57:40Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgxQMNXk4wBx9gJNEiR4AaABAg
Ugwj88BX8_iwNbJb7Od4AaABAg,TQnZBpDTm24,@richardw2801,Let me buy your one plus 12 when you get the 13!,2024-12-11T22:23:19Z,2,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugwj88BX8_iwNbJb7Od4AaABAg.ABvbKXZ3R7sAByQLBe7Y0i,TQnZBpDTm24,@richardw2801,"For real, let me know my phone broke and I am suffering on this iPhone 12 lmao",2024-12-13T00:36:16Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugwj88BX8_iwNbJb7Od4AaABAg
Ugye6pM4dWlkm-PnEJh4AaABAg,TQnZBpDTm24,@serifkursatacar4229,Do you suggest Op11?,2024-12-11T13:28:02Z,1,7,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugye6pM4dWlkm-PnEJh4AaABAg.ABue3sg2BudABuyZXqhhzn,TQnZBpDTm24,@drewlipps,"At this point I'd say if debating on an 11, just wait for the 13.  If the 13 is too much, then get the 12 once the 13 is on sale.  I wasn't a huge fan of the 11 honestly.  The 12 however was solid overall.  The 13 will be even better.",2024-12-11T16:27:06Z,2,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugye6pM4dWlkm-PnEJh4AaABAg
Ugye6pM4dWlkm-PnEJh4AaABAg.ABue3sg2BudABuzsAViB48,TQnZBpDTm24,@serifkursatacar4229,@@drewlipps thanks for your feedback and opinion I've never used OnePlus as a brand İ just want to give a chance about that thanks again greetings from Turkey,2024-12-11T16:38:32Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugye6pM4dWlkm-PnEJh4AaABAg
Ugye6pM4dWlkm-PnEJh4AaABAg.ABue3sg2BudABwgy4avr-U,TQnZBpDTm24,@musicgptofficial,"I was in the same situation as you, and I ended up choosing 12   16-512 bought last month saw offer good deal Rm2509 convert USD=564 . I not recommend 13  coz it's expensive plus new evolution doesn't change much. camera features antutu n etc.
Between 11 n 12 wireless charger and brightness nit 1300peak & nit 4500 peak. Tq",2024-12-12T08:31:48Z,2,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugye6pM4dWlkm-PnEJh4AaABAg
Ugye6pM4dWlkm-PnEJh4AaABAg.ABue3sg2BudABwlneHfvRS,TQnZBpDTm24,@serifkursatacar4229,"@@musicgptofficialı got it clearly ,thanks a lot sir",2024-12-12T09:14:04Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugye6pM4dWlkm-PnEJh4AaABAg
Ugye6pM4dWlkm-PnEJh4AaABAg.ABue3sg2BudAC0NbNqHrml,TQnZBpDTm24,@borshisme,"I bought OP11 1 year ago. After 8 months of usage, I switched to OP12. Another level experience. If you have a flagship phone, Op11 may disappoint",2024-12-14T04:10:08Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugye6pM4dWlkm-PnEJh4AaABAg
Ugzelb-Faqi_AcA_lvl4AaABAg,TQnZBpDTm24,@radhaarthi,Hi - can you pin the phonecase which is shown in the video to buy?,2024-12-11T00:08:14Z,1,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugzelb-Faqi_AcA_lvl4AaABAg.ABtDY6JPI6MABtOIX5TVoT,TQnZBpDTm24,@drewlipps,"Unfortunately OnePlus only released this one in China, and it was only available for import from Giztop for a few weeks back when it launched.",2024-12-11T01:42:14Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugzelb-Faqi_AcA_lvl4AaABAg
UgxWvfWEqRnAA-rd8yR4AaABAg,TQnZBpDTm24,@H4554Nx,Got mine for 388 best phone ever,2024-12-08T14:44:18Z,1,2,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgxWvfWEqRnAA-rd8yR4AaABAg.ABn3Ps2VyT8ACMuanMWLrq,TQnZBpDTm24,@anandvishant7742,@@H4554Nx How did you get it for so low?,2024-12-22T22:10:26Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgxWvfWEqRnAA-rd8yR4AaABAg
UgxWvfWEqRnAA-rd8yR4AaABAg.ABn3Ps2VyT8ADhLgKLcHEG,TQnZBpDTm24,@DonMas-car-pone,In my country they sell this phone for $650 😂 how?,2025-01-25T02:31:18Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgxWvfWEqRnAA-rd8yR4AaABAg
UgyxhxqhIKkehfCgOfx4AaABAg,TQnZBpDTm24,@BrendaSmith-l4i,Moto edge plus 2023 vs over plus 12? What better??,2024-12-08T10:50:07Z,1,1,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgyxhxqhIKkehfCgOfx4AaABAg.ABmdbcOleQVABn-Y6e8ZZ-,TQnZBpDTm24,@drewlipps,"Personally I don’t purchase the moto devices anymore except the razr series so I would not be able to provide a true comparison unfortunately.  Moto is pretty inconsistent with updates, support, and they release devices too often to keep up honestly.  Long term I have not heard of those moto series devices doing well.  For the price especially now finding deals on the oneplus 12 it’s going to be hard to beat the value of the OP12.",2024-12-08T14:10:28Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgyxhxqhIKkehfCgOfx4AaABAg
Ugxyw1p1_J0lHfNhlH94AaABAg,TQnZBpDTm24,@joeikrunk346,I had a OnePlus 7t  in 2018 and it was one of the best phones I've ever had I switched from iPhone 10 to OnePlus 7t because t Mobil at the tome had a promotion for that phone I think I pain 199.00 for it I had it for 3 years then it got stolen then went back to iPhone but that phone was awesome it was so fast at the time the battery was amazing and it was fully charged in like an hr which was crazy at the time,2024-12-07T00:38:53Z,2,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugzpt-Eut5KSImlVckR4AaABAg,TQnZBpDTm24,@AfaqDraw,"I've ordered one and can't wait for it to arrive. 
Such a great phone for the price.",2024-12-04T12:57:51Z,11,5,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
Ugzpt-Eut5KSImlVckR4AaABAg.ABc_2iSoVdaABmCuWCW09h,TQnZBpDTm24,@HassanAbdulGhaffar,@@AfaqDraw hey how is the front camera?,2024-12-08T06:48:01Z,0,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugzpt-Eut5KSImlVckR4AaABAg
Ugzpt-Eut5KSImlVckR4AaABAg.ABc_2iSoVdaABmm4gsNUBT,TQnZBpDTm24,@AfaqDraw,@HassanAbdulGhaffar  I ordered mine from China so I'm still waiting for it to arrive 😅,2024-12-08T12:04:07Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugzpt-Eut5KSImlVckR4AaABAg
Ugzpt-Eut5KSImlVckR4AaABAg.ABc_2iSoVdaABu84-e084d,TQnZBpDTm24,@fallacywrecker4960,Hey did you receive your phone? How's it?,2024-12-11T08:39:41Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugzpt-Eut5KSImlVckR4AaABAg
Ugzpt-Eut5KSImlVckR4AaABAg.ABc_2iSoVdaABx3a1QNW1J,TQnZBpDTm24,@AfaqDraw,"@@fallacywrecker4960 Yes I received it the other day. 
So far, I'm liking the nice and premium design. It's Super smooth and fast. Great camera; I'm liking the 3x Optical Camera so far. 100w charging is impressive. Battery life seems really good. I've customised the UI and it looks pretty clean now. Nice to have the alert slider like my OP5 had. 

Overall good first impressions.",2024-12-12T11:58:13Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugzpt-Eut5KSImlVckR4AaABAg
Ugzpt-Eut5KSImlVckR4AaABAg.ABc_2iSoVdaADZY-ZgdmWz,TQnZBpDTm24,@AfaqDraw,"@ 
A bit late but the phone has been great. 
Charges super fast and the battery lasts a long time. 
The camera setup is great. I've been enjoying the telephoto lens with the 3x images that it captures.
The OS feels very smooth and I've had no issues so far.",2025-01-21T16:25:46Z,1,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,Ugzpt-Eut5KSImlVckR4AaABAg
UgwUN3AkCyhHshwB0Ml4AaABAg,TQnZBpDTm24,@robertmoreno1644,I really appreciate the mention on how it performed as a phone in calls. I had the Tmobile version of OP 7t pro mcclaren and I had lots of issues and weird bugs. That includes delays in texts or missed calls. And I really want to get the 13. So to hear OP has addressed these issues makes me happy.,2024-12-03T22:17:47Z,3,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgxQmyeeBatudcW-bRB4AaABAg,TQnZBpDTm24,@karthikeyan_1908,"Great Video, your homescreen looks good and minimal. Can you kindly provide us the link to download the wallpaper.",2024-12-03T12:51:45Z,3,5,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,
UgxQmyeeBatudcW-bRB4AaABAg.AB_zZF7Ihd2ABa1yAFe2GL,TQnZBpDTm24,@drewlipps,"Thanks, much appreciated.  Panels app, stock oxygen OS 15 icons/setup.",2024-12-03T13:21:30Z,2,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgxQmyeeBatudcW-bRB4AaABAg
UgxQmyeeBatudcW-bRB4AaABAg.AB_zZF7Ihd2ABaSES1mHEA,TQnZBpDTm24,@karthikeyan_1908,"​​@@drewlippsthanks for your reply.
I would appreciate if you could tell the name of the wallpaper or artist, i tried finding in the panels app but not able to find it.",2024-12-03T17:11:04Z,3,0,OnePlus 12 One Year later - BEST Value in 2024!,Drew Lipps,OnePlus 12,UgxQmyeeBatudcW-bRB4AaABAg
